laneInd;pointInd;x;y;z;isStopLine;arrayJunctionId;arrayTrafficLight;arrayTrafficSign
1;89;-75.3682634059137;286.919454176096;0;0;-1;-1;-1
1;90;-80.2169521774576;287.460784749599;0;0;-1;-1;-1
1;91;-90.1259741686896;288.568132023044;0;0;-1;-1;-1
1;92;-96.7440786162034;289.266520730375;0;0;-1;-1;-1
1;93;-103.886182784079;290.030945459706;0;0;-1;-1;-1
1;94;-111.203082973679;290.843306962824;0;0;-1;-1;-1
1;95;-118.121775582566;291.729349825306;0;0;-1;-1;-1
1;96;-125.037757349156;292.794389129983;0;0;-1;-1;-1
1;97;-129.67775730208;293.201593579903;0;0;-1;-1;-1
1;98;-134.218189532914;293.327844201324;0;0;-1;-1;-1
1;99;-137.513002850926;291.893908748763;0;0;-1;-1;-1
1;100;-139.365822960236;289.371759665895;0;0;-1;-1;-1
1;101;-140.204564166278;286.157679870262;0;0;-1;-1;-1
1;102;-140.736016901354;281.673314129429;0;0;-1;-1;-1
1;103;-141.109085383495;277.009654654326;0;0;-1;-1;-1
1;104;-141.336883606672;273.074771620712;0;0;-1;-1;-1
1;105;-141.720837298311;266.526276691634;0;0;14;-1;-1
1;106;-142.23355160858;257.732902057715;0;0;-1;-1;-1
1;107;-142.714129383411;250.576974510004;0;0;-1;-1;-1
1;108;-143.203082814051;243.364498973337;0;0;-1;-1;-1
1;109;-143.674025376919;236.254482601707;0;0;-1;-1;-1
1;110;-144.132888719599;229.094211501626;0;0;-1;-1;-1
1;111;-144.568307951277;221.876692850101;0;0;-1;-1;-1
1;112;-144.977031050247;214.897419860294;0;0;15;-1;-1
1;113;-145.365331258028;208.150288500647;0;0;-1;-1;-1
1;114;-145.829103739618;200.402332376737;0;0;-1;-1;-1
1;115;-146.287330519179;193.833765816413;0;0;-1;-1;-1
1;116;-146.780147948397;187.259151548971;0;0;-1;-1;-1
1;117;-147.14297383477;182.787447769908;0;0;-1;-1;-1
1;118;-147.478236081956;178.637542041975;0;1;8;-1;-1
0;7;13.6228404934;-3.4952006677;0;0;-1;-1;-1
0;8;15.0502845874;-3.1720057784;0;0;-1;-1;-1
0;9;16.1006679773;-2.4986830926;0;0;-1;-1;-1
0;10;17.070252645;-1.1789706283;0;0;-1;-1;-1
0;80;-27.1511;280.1238;0;0;-1;-1;-1
0;81;-27.9125543498;281.3768506212;0;0;-1;-1;-1
0;82;-29.1945978102;282.0654138591;0;0;-1;-1;-1
0;87;-86.5756773126;286.2950854145;0;0;-1;-1;-1
0;88;-87.1175227876;287.2034734167;0;0;-1;-1;-1
0;89;-87.8824811053;287.8409386814;0;0;-1;-1;-1
0;90;-88.9821086869;288.3349742616;0;0;-1;-1;-1
